id,expression,region,universe,delay,decay,neutralization,truncation
auto_9dc2efa95c,"rank(ts_mean(volume, 60) / ts_mean(volume, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_61a1d85155,"rank(ts_rank(close, 5) - ts_rank(adv20, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ec2b53a8b0,"ts_covariance(sharesout, adv20, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a0aa91a8b,rank(adv20 / close),USA,TOP3000,1,0,INDUSTRY,0.08
auto_05a501f481,rank(sharesout),USA,TOP3000,1,0,INDUSTRY,0.08
auto_efef738804,"ts_covariance(close, volume, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_58a29b01ec,"ts_mean(adv20, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3a040bf7fd,rank((cap - high) / (high + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_98b757c35e,"rank(ts_mean(adv20, 120) / ts_mean(adv20, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_fd0933d1ca,"rank(ts_mean(cap, 20) / ts_mean(cap, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_dcba7901e4,"ts_covariance(cap, open, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_545f2e77e2,"ts_mean(adv20, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b6055d9da0,"-rank(ts_delta(sharesout, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e06a4d8565,"rank(ts_rank(volume, 40) - ts_rank(low, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2f2fa6bd85,"ts_corr(adv20, vwap, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ea2482d0f8,"ts_covariance(vwap, volume, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c21ed427c3,"ts_zscore(low, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7cdaca8320,"rank(ts_corr(open, close, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_07782577ba,"ts_mean(close, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a070e0584d,"ts_rank(cap, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_585f96345d,"ts_rank(vwap, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e5818af4ef,"ts_zscore(adv20, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b4a5846357,"rank(ts_corr(volume, returns, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_40e4fe4c8d,"rank(ts_mean(sharesout, 3) / ts_mean(sharesout, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e90d283d78,"rank(ts_rank(low, 40) - ts_rank(vwap, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e63371f3c0,"ts_covariance(close, volume, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ea12e854fd,"-rank(ts_delta(vwap, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_bc7a0c81df,rank((low - returns) / (returns + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_cca3a674f1,"rank(ts_rank(vwap, 3) - ts_rank(low, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_8c3bf4e0ed,"ts_covariance(volume, open, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ece91253b3,zscore(open),USA,TOP3000,1,0,INDUSTRY,0.08
auto_1801fe4038,rank((low - sharesout) / (sharesout + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_af6f422176,"rank(ts_corr(vwap, volume, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a8acffcea6,"ts_zscore(cap, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_fd2a8d952d,rank(low / adv20),USA,TOP3000,1,0,INDUSTRY,0.08
auto_9a2e55344e,"ts_corr(high, open, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_fd18904094,"ts_corr(vwap, volume, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_eed861b562,"ts_covariance(adv20, low, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3711fc0dd3,"ts_covariance(high, returns, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2d7312e9b6,"rank(ts_mean(close, 60) / ts_mean(close, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1adbd8dadc,"rank(ts_rank(sharesout, 3) - ts_rank(open, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a99d5276b,rank((vwap - returns) / (returns + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_a238780c77,"rank(ts_mean(open, 10) / ts_mean(open, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f1f25f1177,"rank(ts_zscore(close, 10) * ts_rank(adv20, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ffcf8a4978,"ts_corr(vwap, open, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_68e0554620,"ts_rank(cap, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_705860bc3c,"rank(ts_rank(cap, 10) - ts_rank(low, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_544caba5de,"ts_mean(open, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2e8ec184c0,"ts_rank(cap, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_341fa2ea67,"ts_zscore(adv20, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7331a8255a,rank((vwap - volume) / (volume + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_4933dcda16,"rank(ts_zscore(open, 20) * ts_rank(vwap, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_26720e8019,"ts_delta(open, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7328b11b3a,"-rank(ts_delta(sharesout, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7f1e3d1128,rank(close / cap),USA,TOP3000,1,0,INDUSTRY,0.08
auto_32e9c81ac7,"rank(ts_corr(adv20, volume, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1cb694db11,"rank(ts_corr(sharesout, open, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6b5c4f0d73,"ts_covariance(vwap, cap, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_494a4e838a,"rank(ts_zscore(high, 5) * ts_rank(volume, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_aa3399e5db,"ts_corr(returns, sharesout, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e378f68063,"ts_delta(high, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f05324ffe0,zscore(cap),USA,TOP3000,1,0,INDUSTRY,0.08
auto_912dabb417,"-rank(ts_delta(open, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1a1923733c,"rank(ts_corr(low, sharesout, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2c5d5a6ed8,"rank(ts_zscore(sharesout, 3) * ts_rank(close, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a641f354a2,"ts_covariance(volume, low, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_8ec1e3bbce,"rank(ts_mean(returns, 3) / ts_mean(returns, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_678bcfca1e,"rank(ts_mean(volume, 3) / ts_mean(volume, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_50fb81b973,"ts_zscore(open, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b6fc175d54,rank((volume - vwap) / (vwap + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_4a9c057485,"rank(ts_mean(vwap, 20) / ts_mean(vwap, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1eb9249589,"ts_mean(high, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e82d6577a8,rank((cap - low) / (low + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_643f91b0a3,rank((vwap - close) / (close + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_827e2164bc,"ts_zscore(close, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_31e4cee3da,"ts_zscore(vwap, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_19c3e5eee4,"-rank(ts_delta(low, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_cd97e1eaf3,"rank(ts_corr(low, adv20, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_8088449533,"ts_corr(open, vwap, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_cd2b9c7075,"ts_covariance(cap, sharesout, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_404ac7efcd,"ts_rank(adv20, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_45bec86669,rank((cap - sharesout) / (sharesout + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_988310b366,rank((returns - cap) / (cap + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_caecb86278,"rank(ts_rank(low, 120) - ts_rank(close, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_694208db4a,"ts_corr(low, returns, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ffdb917127,"-rank(ts_delta(volume, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_28647c7f70,rank(volume / low),USA,TOP3000,1,0,INDUSTRY,0.08
auto_904ed548c8,rank(cap / volume),USA,TOP3000,1,0,INDUSTRY,0.08
auto_9e767708c3,"rank(ts_zscore(adv20, 3) * ts_rank(vwap, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f677124894,"ts_covariance(sharesout, high, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_38eacd2a42,"ts_mean(open, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_58ed4e46ac,"ts_mean(sharesout, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5f238e5b96,rank((volume - close) / (close + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_233b690422,"rank(ts_zscore(adv20, 40) * ts_rank(low, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7175e610c1,"ts_covariance(high, sharesout, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_496704609d,"rank(ts_mean(low, 3) / ts_mean(low, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_67e999d18f,"rank(ts_zscore(volume, 20) * ts_rank(open, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_744c239240,"ts_corr(vwap, returns, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_d83a912d4c,"rank(ts_corr(cap, vwap, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f175de9650,"rank(ts_rank(returns, 5) - ts_rank(open, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_96d7cad27b,rank(volume / cap),USA,TOP3000,1,0,INDUSTRY,0.08
auto_9a09aaf5ff,"ts_covariance(open, sharesout, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_65d0bb5b6d,"-rank(ts_delta(returns, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6643215335,rank((close - open) / (open + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_2db123eb52,"ts_corr(sharesout, adv20, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_dd688e7a0e,zscore(returns),USA,TOP3000,1,0,INDUSTRY,0.08
auto_771936e5b1,"rank(ts_corr(low, high, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_cf2a2b359a,"rank(ts_rank(open, 5) - ts_rank(close, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6cd5fddfe8,rank(vwap / sharesout),USA,TOP3000,1,0,INDUSTRY,0.08
auto_96e1559c88,"ts_mean(volume, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_da23a7a87d,"ts_rank(high, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_738ed8d178,"-rank(ts_delta(low, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6e634dbf22,rank(low / vwap),USA,TOP3000,1,0,INDUSTRY,0.08
auto_b93c1117cd,"rank(ts_mean(low, 10) / ts_mean(low, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_d67fed6328,"rank(ts_zscore(returns, 120) * ts_rank(open, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3873129ece,"ts_covariance(returns, low, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_9f9d4234ee,"rank(ts_zscore(close, 3) * ts_rank(returns, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_54c7203113,"ts_covariance(cap, adv20, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a67f6cde2,"ts_rank(low, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a5f98cf7e4,"ts_rank(volume, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_adec6d5078,"rank(ts_rank(cap, 20) - ts_rank(open, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1973a0cc11,"rank(ts_zscore(cap, 5) * ts_rank(open, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_9c32e92537,"ts_mean(sharesout, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_bfd449b52b,"rank(ts_corr(returns, close, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0b60a7f2b6,"ts_corr(vwap, returns, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_97d47527ff,"ts_covariance(volume, cap, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a35563ed27,"ts_delta(volume, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_49a22ac8c2,"ts_mean(cap, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3ec765faac,"-rank(ts_delta(high, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ea30d8f494,"-rank(ts_delta(low, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_912efeeb3f,"ts_delta(sharesout, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_bcdf996e63,"ts_mean(high, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_57c774f46e,"rank(ts_mean(cap, 3) / ts_mean(cap, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5a59ca8679,"ts_covariance(cap, close, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3f5fa0e695,"ts_covariance(open, low, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6508905fee,"ts_mean(returns, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_52ede8cb74,"ts_zscore(vwap, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0f4c825aa6,"rank(ts_mean(sharesout, 5) / ts_mean(sharesout, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a38dd0ed0,"rank(ts_rank(cap, 3) - ts_rank(vwap, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_16c2c7dc2d,"rank(ts_rank(returns, 3) - ts_rank(high, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a83f4812cb,"ts_delta(low, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f4cdd18996,"rank(ts_zscore(adv20, 5) * ts_rank(low, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2277721d57,"ts_corr(open, close, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5a96970ecf,"ts_mean(volume, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_daa056aea2,"ts_zscore(low, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_252a8e8f27,"ts_zscore(sharesout, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_890f5a53bf,rank((open - sharesout) / (sharesout + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_53937c862a,"rank(ts_zscore(close, 40) * ts_rank(returns, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0e2efca0cc,"rank(ts_zscore(returns, 10) * ts_rank(low, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_d48ddbc531,"ts_corr(cap, volume, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5c4c9225f7,"ts_mean(cap, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5ac80f6847,"rank(ts_corr(returns, adv20, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3b4c9872b4,"rank(ts_rank(adv20, 5) - ts_rank(returns, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a197a39322,rank(vwap / returns),USA,TOP3000,1,0,INDUSTRY,0.08
auto_1d7d861bd2,"ts_corr(close, vwap, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f336bd4dc7,"ts_covariance(open, sharesout, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_78b3298e8f,"-rank(ts_delta(adv20, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_584cdc47e8,"rank(ts_corr(cap, high, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ccddb65921,"ts_covariance(sharesout, low, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c8a3dbe158,"ts_delta(low, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_fc01507202,"ts_delta(volume, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1eb7ce2c45,"-rank(ts_delta(open, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e56195ac77,"rank(ts_mean(cap, 3) / ts_mean(cap, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_07d28cae8c,"rank(ts_zscore(adv20, 5) * ts_rank(high, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_854fee84cc,"ts_corr(low, close, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5bd72642b2,rank((returns - vwap) / (vwap + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_989be23f82,"rank(ts_mean(adv20, 20) / ts_mean(adv20, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c663943819,"ts_corr(volume, low, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6ef7578df9,"ts_covariance(open, adv20, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5192d313bf,"-rank(ts_delta(sharesout, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0cf9b738b0,"rank(ts_corr(low, vwap, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_90a60832b1,"rank(ts_rank(low, 20) - ts_rank(volume, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ca14b215c8,"ts_corr(vwap, cap, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_becfe2b25c,zscore(close),USA,TOP3000,1,0,INDUSTRY,0.08
auto_c3739c567f,rank(adv20 / low),USA,TOP3000,1,0,INDUSTRY,0.08
auto_1ff74a45f8,"rank(ts_rank(cap, 3) - ts_rank(vwap, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_933e38eecc,"rank(ts_rank(close, 20) - ts_rank(vwap, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e1ef3a1e51,"ts_covariance(adv20, volume, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_02d76e1042,rank((volume - low) / (low + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_3656e683eb,"ts_covariance(vwap, low, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_d2ed6beb2c,"ts_delta(adv20, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_1fe5592ef3,"ts_zscore(sharesout, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b2ec9610f4,"rank(ts_corr(high, returns, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ba2b328e34,"rank(ts_mean(close, 5) / ts_mean(close, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_27fcdda73a,"rank(ts_rank(open, 3) - ts_rank(adv20, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_394f25aae6,"rank(ts_mean(adv20, 60) / ts_mean(adv20, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2774feea32,"ts_corr(volume, close, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a6ef63882,"ts_covariance(sharesout, cap, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_628eabdf6e,rank((high - cap) / (cap + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_6678d5670d,"rank(ts_zscore(low, 3) * ts_rank(close, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_dc41ad20a5,"ts_delta(low, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_44a104dc27,"ts_mean(returns, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3ce75e5a97,rank(vwap / low),USA,TOP3000,1,0,INDUSTRY,0.08
auto_eacb0eafac,rank((high - sharesout) / (sharesout + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_742a67327e,"rank(ts_rank(sharesout, 5) - ts_rank(high, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5d1b9fa015,"rank(ts_zscore(high, 40) * ts_rank(low, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b2f434f28c,"ts_rank(cap, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_75525de23b,"-rank(ts_delta(returns, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_10fb6965a9,"rank(ts_mean(adv20, 5) / ts_mean(adv20, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2590ff6572,"rank(ts_mean(open, 120) / ts_mean(open, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_9f1f3c35c2,"rank(ts_rank(close, 5) - ts_rank(sharesout, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ca5c1eaa98,"ts_corr(close, returns, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0dfd62e981,rank(volume / close),USA,TOP3000,1,0,INDUSTRY,0.08
auto_95162991c0,rank(sharesout / volume),USA,TOP3000,1,0,INDUSTRY,0.08
auto_b51bc004bf,"rank(ts_rank(high, 40) - ts_rank(low, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ba9996dba5,"ts_covariance(open, cap, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_fbf47f5273,"ts_covariance(open, high, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0f4a9b7c1f,"rank(ts_rank(volume, 5) - ts_rank(low, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ee936d9200,"rank(ts_zscore(open, 3) * ts_rank(volume, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2b11ff0fb7,"rank(ts_zscore(open, 60) * ts_rank(low, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c928385e24,"ts_corr(open, volume, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_175e546bc2,"ts_mean(low, 20)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_929071f798,"rank(ts_corr(returns, low, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_b2abedb90e,"rank(ts_zscore(vwap, 20) * ts_rank(close, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_441e03f652,"ts_covariance(volume, cap, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_cf4c16c127,"ts_mean(vwap, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_22e9c73eeb,"rank(ts_mean(high, 5) / ts_mean(high, 10))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_7317eaac20,"rank(ts_rank(cap, 20) - ts_rank(low, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5d52a2152e,"rank(ts_rank(low, 40) - ts_rank(high, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_05b2938d9d,rank((returns - low) / (low + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_05bd6cd16f,"rank(ts_mean(cap, 40) / ts_mean(cap, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2ed3bffd2a,"rank(ts_rank(adv20, 3) - ts_rank(close, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_37294c8518,"rank(ts_zscore(returns, 20) * ts_rank(adv20, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_a86c93fae8,rank(volume / open),USA,TOP3000,1,0,INDUSTRY,0.08
auto_6e983eeb11,"-rank(ts_delta(high, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c17a5b795b,"rank(ts_rank(vwap, 20) - ts_rank(high, 252))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_2baa420f48,"rank(ts_zscore(open, 5) * ts_rank(sharesout, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_ddab8ef90b,"ts_delta(close, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_3602473a04,"ts_delta(open, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_aba1ba5243,"rank(ts_corr(close, volume, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_f11be5338b,"rank(ts_zscore(volume, 3) * ts_rank(returns, 5))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5cba002b7f,"ts_covariance(low, vwap, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_177df9e1cf,"ts_mean(high, 3)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_cdafdf0fab,"rank(ts_corr(volume, high, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5f8c8be397,"rank(ts_zscore(vwap, 5) * ts_rank(adv20, 120))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_9777d4248c,"ts_covariance(open, volume, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0797176983,"ts_delta(sharesout, 40)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_8df80a9c74,"rank(ts_zscore(adv20, 40) * ts_rank(returns, 60))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_c69f473717,"ts_zscore(close, 10)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_76fdcbc0cb,rank(sharesout / close),USA,TOP3000,1,0,INDUSTRY,0.08
auto_6c513369fa,"rank(ts_zscore(returns, 3) * ts_rank(cap, 20))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_5c4f957d35,"ts_mean(high, 60)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_6a5eca3217,"ts_rank(cap, 5)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_d044750d4f,rank((sharesout - vwap) / (vwap + 0.001)),USA,TOP3000,1,0,INDUSTRY,0.08
auto_967a5ffd72,"rank(ts_mean(returns, 20) / ts_mean(returns, 40))",USA,TOP3000,1,0,INDUSTRY,0.08
auto_0780683a90,"ts_corr(vwap, high, 252)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_e5792bd2f9,"ts_covariance(adv20, high, 120)",USA,TOP3000,1,0,INDUSTRY,0.08
auto_120a59cb15,rank(low / returns),USA,TOP3000,1,0,INDUSTRY,0.08
auto_5a54d90e6b,"rank(ts_corr(sharesout, adv20, 3))",USA,TOP3000,1,0,INDUSTRY,0.08
